county_fips,owner_purchase_originations,minority_originations,lowincome_originations,owner_loan_amount_median,income_median,minority_share,year
24013,2260,308,689,370000.0,116000.0,0.1362831858407079,2022
24015,1410,269,618,300000.0,91000.0,0.1907801418439716,2022
24017,3184,1965,946,397500.0,108500.0,0.6171482412060302,2022
24019,458,132,159,255000.0,85500.0,0.2882096069868995,2022
24021,4959,1216,1214,405000.0,129000.0,0.2452107279693486,2022
24023,223,8,78,195000.0,77000.0,0.0358744394618834,2022
24025,3386,618,1331,315000.0,97000.0,0.1825162433549911,2022
24027,4056,1266,773,455000.0,142000.0,0.3121301775147929,2022
24029,189,19,67,265000.0,89000.0,0.1005291005291005,2022
24031,10632,3149,2343,495000.0,138500.0,0.2961813393528969,2022
24033,9701,6701,3367,380000.0,97750.0,0.6907535305638594,2022
24035,848,54,233,375000.0,115000.0,0.0636792452830188,2022
24037,1660,377,580,357500.0,106000.0,0.2271084337349397,2022
24039,225,48,104,182500.0,69000.0,0.2133333333333333,2022
24041,403,36,102,340000.0,120250.0,0.0893300248138957,2022
24043,1872,489,643,265000.0,77000.0,0.2612179487179487,2022
24045,1142,279,436,225000.0,70000.0,0.24430823117338,2022
24047,758,47,210,310000.0,100500.0,0.0620052770448548,2022
24510,6348,2687,3410,220000.0,75000.0,0.4232829237555136,2022
25001,2043,185,533,440000.0,123500.0,0.0905531081742535,2022
25003,1264,146,562,242500.0,82750.0,0.115506329113924,2022
25005,5510,1105,1516,385000.0,96750.0,0.2005444646098003,2022
25007,97,14,6,915000.0,218000.0,0.1443298969072164,2022
25009,7329,1613,2231,475000.0,123000.0,0.2200845954427616,2022
25011,593,25,234,265000.0,86000.0,0.042158516020236,2022
25013,4774,1280,2334,255000.0,72000.0,0.2681189777963971,2022
25015,1277,79,343,300000.0,108250.0,0.0618637431480031,2022
25017,14866,2252,2943,565000.0,170000.0,0.1514866137494954,2022
25019,76,6,12,1240000.0,239250.0,0.0789473684210526,2022
25021,6927,1053,1874,505000.0,146000.0,0.1520138588133391,2022
25023,5775,977,1780,435000.0,120250.0,0.1691774891774891,2022
25025,5545,1035,1303,560000.0,152000.0,0.1866546438232642,2022
25027,9454,1911,3170,345000.0,100250.0,0.2021366617304844,2022
26001,81,0,38,145000.0,56000.0,0.0,2022
26003,33,0,13,200000.0,72500.0,0.0,2022
26005,1485,68,553,235000.0,80000.0,0.0457912457912457,2022
26007,159,3,73,145000.0,60000.0,0.0188679245283018,2022
26009,183,3,54,215000.0,76000.0,0.0163934426229508,2022
26011,105,1,47,140000.0,60000.0,0.0095238095238095,2022
26013,71,6,30,127500.0,63500.0,0.0845070422535211,2022
26015,913,35,404,215000.0,73250.0,0.0383351588170865,2022
26017,1187,43,586,140000.0,60000.0,0.0362257792754844,2022
26019,127,1,41,232500.0,84500.0,0.0078740157480314,2022
26021,1709,192,613,185000.0,72500.0,0.11234640140433,2022
26023,386,35,177,165000.0,66000.0,0.0906735751295336,2022
26025,1593,144,703,155000.0,62250.0,0.0903954802259887,2022
26027,570,36,202,205000.0,70000.0,0.0631578947368421,2022
26029,194,4,66,240000.0,82000.0,0.0206185567010309,2022
26031,178,2,73,165000.0,64000.0,0.0112359550561797,2022
26033,189,22,78,155000.0,70000.0,0.1164021164021164,2022
26035,324,4,178,120000.0,52500.0,0.0123456790123456,2022
26037,957,37,361,225000.0,86000.0,0.038662486938349,2022
26039,138,4,70,135000.0,61000.0,0.0289855072463768,2022
26041,119,4,37,155000.0,70000.0,0.0336134453781512,2022
26043,148,4,58,140000.0,67000.0,0.027027027027027,2022
26045,1378,123,638,195000.0,75000.0,0.0892597968069666,2022
26047,268,8,55,290000.0,107000.0,0.0298507462686567,2022
26049,4643,528,1801,155000.0,61500.0,0.1137195778591428,2022
26051,294,11,120,150000.0,63250.0,0.0374149659863945,2022
26053,97,6,52,110000.0,63250.0,0.0618556701030927,2022
26055,973,27,299,285000.0,89500.0,0.0277492291880781,2022
26057,427,13,186,135000.0,61500.0,0.0304449648711943,2022
26059,384,10,155,165000.0,61000.0,0.0260416666666666,2022
26061,249,7,102,140000.0,72750.0,0.0281124497991967,2022
26063,220,2,96,132500.0,61750.0,0.009090909090909,2022
26065,3257,401,1615,160000.0,65000.0,0.1231194350629413,2022
26067,803,25,301,185000.0,70250.0,0.0311332503113325,2022
26069,214,10,106,150000.0,54500.0,0.0467289719626168,2022
26071,123,0,64,90000.0,55000.0,0.0,2022
26073,634,42,287,155000.0,62500.0,0.0662460567823343,2022
26075,1925,130,834,165000.0,65000.0,0.0675324675324675,2022
26077,3199,294,1391,202500.0,77250.0,0.0919037199124726,2022
26079,179,5,84,192500.0,60000.0,0.0279329608938547,2022
26081,8551,976,3359,235000.0,78000.0,0.1141386972283943,2022
26083,17,0,8,95000.0,50500.0,0.0,2022
26085,106,3,56,147500.0,59750.0,0.0283018867924528,2022
26087,1129,35,446,205000.0,77000.0,0.0310008857395925,2022
26089,177,0,29,435000.0,144000.0,0.0,2022
26091,1203,75,400,175000.0,68500.0,0.0623441396508728,2022
26093,2712,63,1056,295000.0,102250.0,0.0232300884955752,2022
26095,37,0,19,130000.0,56250.0,0.0,2022
26097,52,5,16,185000.0,65500.0,0.0961538461538461,2022
26099,11554,1845,5498,200000.0,69000.0,0.1596849575904448,2022
26101,173,6,67,175000.0,67000.0,0.0346820809248554,2022
26103,508,12,154,190000.0,77500.0,0.0236220472440944,2022
26105,191,5,76,175000.0,66250.0,0.0261780104712041,2022
26107,449,11,169,165000.0,64000.0,0.0244988864142538,2022
26109,168,6,85,135000.0,55000.0,0.0357142857142857,2022
26111,1148,42,469,175000.0,74000.0,0.0365853658536585,2022
26113,110,2,43,165000.0,63000.0,0.0181818181818181,2022
26115,2022,81,841,205000.0,80500.0,0.0400593471810089,2022
26117,834,23,371,167500.0,59500.0,0.02757793764988,2022
26119,96,4,43,135000.0,62000.0,0.0416666666666666,2022
26121,2155,185,981,195000.0,65000.0,0.0858468677494199,2022
26123,592,26,251,185000.0,63000.0,0.0439189189189189,2022
26125,16373,2103,4044,275000.0,105000.0,0.1284431686312832,2022
26127,205,16,93,185000.0,58000.0,0.0780487804878048,2022
26129,175,5,78,127500.0,61500.0,0.0285714285714285,2022
26131,32,1,17,195000.0,58500.0,0.03125,2022
26133,243,10,123,145000.0,55000.0,0.0411522633744856,2022
26135,77,2,36,125000.0,55000.0,0.0259740259740259,2022
26137,264,4,88,185000.0,76000.0,0.0151515151515151,2022
26139,3718,290,1447,260000.0,87000.0,0.0779989241527703,2022
26141,69,3,29,125000.0,63750.0,0.0434782608695652,2022
26143,286,3,121,155000.0,61000.0,0.0104895104895104,2022
26145,1914,225,831,135000.0,56500.0,0.1175548589341692,2022
26147,1929,53,1004,195000.0,72000.0,0.0274753758424053,2022
26149,564,34,238,162500.0,63000.0,0.0602836879432624,2022
26151,316,7,156,150000.0,65750.0,0.0221518987341772,2022
26153,34,1,12,165000.0,95500.0,0.0294117647058823,2022
26155,893,25,418,165000.0,64000.0,0.0279955207166853,2022
26157,575,11,257,145000.0,59000.0,0.0191304347826086,2022
26159,820,60,324,185000.0,70000.0,0.073170731707317,2022
26161,3920,454,1372,305000.0,116000.0,0.1158163265306122,2022
26163,16038,3965,8121,165000.0,60000.0,0.2472253398179324,2022
26165,403,6,185,170000.0,59500.0,0.0148883374689826,2022
27001,159,3,73,252500.0,78500.0,0.0188679245283018,2022
27003,5180,835,2519,305000.0,83250.0,0.1611969111969112,2022
27005,315,7,96,267500.0,79500.0,0.0222222222222222,2022
27007,278,13,116,205000.0,72000.0,0.0467625899280575,2022
27009,475,24,222,245000.0,71750.0,0.0505263157894736,2022
27011,45,2,13,195000.0,83000.0,0.0444444444444444,2022
27013,699,29,314,215000.0,68250.0,0.0414878397711015,2022
27015,287,13,158,160000.0,60000.0,0.0452961672473867,2022
27017,463,9,175,215000.0,80500.0,0.019438444924406,2022
27019,1880,108,477,375000.0,127000.0,0.0574468085106383,2022
27021,263,5,103,225000.0,76000.0,0.0190114068441064,2022
27023,98,10,47,165000.0,67000.0,0.1020408163265306,2022
27025,780,25,352,315000.0,99000.0,0.032051282051282,2022
27027,840,49,400,225000.0,79750.0,0.0583333333333333,2022
27029,50,1,26,155000.0,73000.0,0.02,2022
27031,31,1,11,235000.0,77000.0,0.032258064516129,2022
27033,104,21,57,145000.0,61750.0,0.2019230769230769,2022
27035,753,10,280,250000.0,88000.0,0.0132802124833997,2022
27037,6255,948,2581,325000.0,94750.0,0.1515587529976019,2022
27039,298,10,157,215000.0,82500.0,0.0335570469798657,2022
27041,348,8,133,235000.0,88500.0,0.0229885057471264,2022
27043,128,8,74,140000.0,58000.0,0.0625,2022
27045,222,1,104,175000.0,67750.0,0.0045045045045045,2022
27047,292,22,168,157500.0,62250.0,0.0753424657534246,2022
27049,606,32,278,255000.0,87000.0,0.0528052805280528,2022
27051,63,0,35,162500.0,63000.0,0.0,2022
27053,16347,2239,5955,315000.0,104500.0,0.1369670275891601,2022
27055,182,2,80,210000.0,63000.0,0.0109890109890109,2022
27057,158,7,61,235000.0,84500.0,0.0443037974683544,2022
27059,689,41,383,295000.0,85500.0,0.0595065312046444,2022
27061,460,9,202,205000.0,73500.0,0.0195652173913043,2022
27063,68,5,41,150000.0,59500.0,0.0735294117647058,2022
27065,209,6,83,245000.0,82000.0,0.0287081339712918,2022
27067,388,45,164,197500.0,69250.0,0.1159793814432989,2022
27069,37,2,24,115000.0,57000.0,0.054054054054054,2022
27071,115,3,55,125000.0,75500.0,0.0260869565217391,2022
27073,50,2,21,130000.0,77000.0,0.04,2022
27075,112,2,45,205000.0,70500.0,0.0178571428571428,2022
27077,33,1,20,125000.0,56000.0,0.0303030303030303,2022
27079,357,15,149,245000.0,82500.0,0.042016806722689,2022
27081,33,1,14,142500.0,64500.0,0.0303030303030303,2022
27083,242,19,95,160000.0,73500.0,0.0785123966942148,2022
27085,457,26,236,215000.0,71000.0,0.0568927789934354,2022
27087,17,3,11,142500.0,56000.0,0.1764705882352941,2022
27089,70,0,30,172500.0,74000.0,0.0,2022
27091,177,9,86,155000.0,74000.0,0.0508474576271186,2022
27093,206,10,108,205000.0,65000.0,0.0485436893203883,2022
27095,301,13,121,265000.0,79000.0,0.0431893687707641,2022
27097,325,0,153,230000.0,73250.0,0.0,2022
27099,431,77,249,165000.0,67000.0,0.1786542923433874,2022
27101,57,5,34,160000.0,65500.0,0.087719298245614,2022
27103,395,19,147,215000.0,80500.0,0.0481012658227848,2022
27105,103,28,52,155000.0,65750.0,0.2718446601941747,2022
27107,62,4,39,165000.0,59000.0,0.064516129032258,2022
27109,2116,199,961,275000.0,88750.0,0.0940453686200378,2022
27111,491,17,193,230000.0,79500.0,0.0346232179226069,2022
27113,133,6,68,155000.0,58500.0,0.0451127819548872,2022
27115,344,12,141,215000.0,82000.0,0.0348837209302325,2022
27117,55,4,33,105000.0,51000.0,0.0727272727272727,2022
27119,283,14,144,170000.0,72750.0,0.0494699646643109,2022
27121,89,2,37,192500.0,77000.0,0.0224719101123595,2022
27123,5989,997,3206,270000.0,86750.0,0.166471865085991,2022
27125,16,0,10,160000.0,55500.0,0.0,2022
27127,140,5,80,117500.0,64750.0,0.0357142857142857,2022
27129,132,13,77,140000.0,56500.0,0.0984848484848484,2022
27131,698,70,293,245000.0,83000.0,0.1002865329512893,2022
27133,92,2,45,205000.0,68000.0,0.0217391304347826,2022
27135,115,4,52,175000.0,69000.0,0.0347826086956521,2022
27137,1988,50,863,185000.0,78500.0,0.0251509054325955,2022
27139,2148,244,667,365000.0,112750.0,0.1135940409683426,2022
27141,1515,108,728,310000.0,95000.0,0.0712871287128712,2022
27143,172,12,76,200000.0,72250.0,0.0697674418604651,2022
27145,1687,148,766,235000.0,79000.0,0.0877296976882039,2022
27147,412,32,191,235000.0,79500.0,0.0776699029126213,2022
27149,83,6,44,165000.0,71000.0,0.072289156626506,2022
27151,95,8,54,130000.0,58000.0,0.0842105263157894,2022
27153,197,23,103,170000.0,65000.0,0.116751269035533,2022
27155,22,2,10,132500.0,71250.0,0.0909090909090909,2022
27157,232,3,97,232500.0,84000.0,0.0129310344827586,2022
27159,107,3,55,195000.0,64000.0,0.02803738317757,2022
27161,175,9,86,175000.0,67000.0,0.0514285714285714,2022
27163,4280,528,1375,335000.0,111500.0,0.1233644859813084,2022
27165,78,8,41,155000.0,63000.0,0.1025641025641025,2022
27167,73,3,36,175000.0,68750.0,0.0410958904109589,2022
27169,525,15,263,185000.0,68500.0,0.0285714285714285,2022
27171,2599,225,1072,305000.0,97000.0,0.0865717583686033,2022
27173,71,4,40,130000.0,65500.0,0.056338028169014,2022
28001,183,75,61,140000.0,58750.0,0.4098360655737705,2022
28003,219,18,67,135000.0,61500.0,0.0821917808219178,2022
28005,66,11,18,130000.0,65500.0,0.1666666666666666,2022
28007,81,30,23,130000.0,65250.0,0.3703703703703703,2022
28009,42,12,13,105000.0,60000.0,0.2857142857142857,2022
28011,145,58,36,125000.0,60000.0,0.4,2022
28013,72,14,23,120000.0,60500.0,0.1944444444444444,2022
28015,43,7,12,145000.0,66500.0,0.1627906976744186,2022
28017,82,35,34,125000.0,52000.0,0.4268292682926829,2022
28019,53,9,18,135000.0,54000.0,0.1698113207547169,2022
28021,34,25,13,105000.0,55000.0,0.7352941176470589,2022
28023,100,20,31,110000.0,69000.0,0.2,2022
28025,124,49,49,135000.0,54000.0,0.3951612903225806,2022
28027,64,39,27,95000.0,48000.0,0.609375,2022
28029,145,51,72,132500.0,61500.0,0.3517241379310344,2022
28031,133,35,43,115000.0,58500.0,0.2631578947368421,2022
28033,3365,1477,731,275000.0,85500.0,0.4389301634472511,2022
28035,714,147,222,155000.0,56500.0,0.2058823529411764,2022
28037,29,7,6,125000.0,60500.0,0.2413793103448276,2022
28039,345,16,69,170000.0,72000.0,0.0463768115942029,2022
28041,84,8,34,140000.0,62000.0,0.0952380952380952,2022
28043,161,43,40,165000.0,65500.0,0.2670807453416149,2022
28045,639,39,166,200000.0,83500.0,0.0610328638497652,2022
28047,2711,511,664,200000.0,74500.0,0.1884913316119513,2022
28049,1547,789,634,162500.0,59000.0,0.5100193923723335,2022
28051,40,31,19,100000.0,52500.0,0.775,2022
28053,19,14,9,75000.0,41000.0,0.7368421052631579,2022
28055,2,1,2,105000.0,33000.0,0.5,2022
28057,207,15,73,137500.0,54250.0,0.072463768115942,2022
28059,1900,325,535,195000.0,71250.0,0.1710526315789473,2022
28061,98,35,36,105000.0,61000.0,0.3571428571428571,2022
28063,30,27,11,92500.0,55750.0,0.9,2022
28065,76,32,29,112500.0,55500.0,0.4210526315789473,2022
28067,483,74,129,145000.0,69500.0,0.1532091097308488,2022
28069,38,23,8,112500.0,64250.0,0.6052631578947368,2022
28071,564,58,132,235000.0,102000.0,0.1028368794326241,2022
28073,886,164,160,210000.0,75000.0,0.1851015801354401,2022
28075,545,163,121,155000.0,61750.0,0.2990825688073394,2022
28077,83,15,22,115000.0,64000.0,0.180722891566265,2022
28079,104,24,28,145000.0,62000.0,0.2307692307692307,2022
28081,973,212,287,180000.0,64500.0,0.2178828365878725,2022
28083,89,35,27,105000.0,63500.0,0.3932584269662921,2022
28085,238,44,59,157500.0,73000.0,0.1848739495798319,2022
28087,612,165,173,185000.0,65000.0,0.2696078431372549,2022
28089,1756,458,313,270000.0,96750.0,0.2608200455580866,2022
28091,171,29,45,115000.0,70250.0,0.1695906432748538,2022
28093,414,149,75,205000.0,72500.0,0.359903381642512,2022
28095,293,74,97,135000.0,62000.0,0.2525597269624573,2022
28097,50,10,11,112500.0,68250.0,0.2,2022
28099,139,29,43,112500.0,67500.0,0.2086330935251798,2022
28101,122,27,39,122500.0,62500.0,0.221311475409836,2022
28103,44,29,14,95000.0,57000.0,0.6590909090909091,2022
28105,385,75,87,245000.0,81000.0,0.1948051948051948,2022
28107,244,71,70,145000.0,64000.0,0.290983606557377,2022
28109,694,76,154,182500.0,72250.0,0.1095100864553314,2022
28111,106,17,28,125000.0,66500.0,0.160377358490566,2022
28113,264,114,89,140000.0,54000.0,0.4318181818181818,2022
28115,234,26,61,165000.0,61250.0,0.1111111111111111,2022
28117,186,25,73,132500.0,55250.0,0.1344086021505376,2022
28119,16,11,8,75000.0,45000.0,0.6875,2022
28121,2336,529,696,225000.0,78000.0,0.2264554794520548,2022
28123,151,46,43,130000.0,60000.0,0.304635761589404,2022
28125,12,9,5,102500.0,66000.0,0.75,2022
28127,204,41,49,160000.0,67000.0,0.2009803921568627,2022
28129,103,17,32,145000.0,66500.0,0.1650485436893204,2022
28131,178,15,31,175000.0,65000.0,0.0842696629213483,2022
28133,73,44,27,95000.0,60000.0,0.6027397260273972,2022
28135,53,29,25,92500.0,44250.0,0.5471698113207547,2022
28137,288,45,67,227500.0,76250.0,0.15625,2022
28139,110,16,31,125000.0,59500.0,0.1454545454545454,2022
28141,156,7,58,140000.0,53500.0,0.0448717948717948,2022
28143,33,21,11,160000.0,48000.0,0.6363636363636364,2022
28145,231,26,74,172500.0,64000.0,0.1125541125541125,2022
28147,112,30,27,125000.0,63000.0,0.2678571428571428,2022
28149,360,108,88,175000.0,72000.0,0.3,2022
28151,192,96,61,120000.0,61500.0,0.5,2022
28153,116,24,31,135000.0,61000.0,0.2068965517241379,2022
28155,79,7,26,145000.0,65000.0,0.0886075949367088,2022
28157,27,9,9,85000.0,55000.0,0.3333333333333333,2022
28159,105,31,36,125000.0,60000.0,0.2952380952380952,2022
28161,77,22,22,120000.0,67250.0,0.2857142857142857,2022
28163,110,36,24,145000.0,68000.0,0.3272727272727272,2022
29001,202,6,90,145000.0,62000.0,0.0297029702970297,2022
29003,180,6,46,200000.0,87000.0,0.0333333333333333,2022
29005,42,0,24,90000.0,57000.0,0.0,2022
29007,272,14,117,145000.0,51500.0,0.0514705882352941,2022
29009,311,26,107,175000.0,67250.0,0.0836012861736334,2022
29011,105,0,40,120000.0,57500.0,0.0,2022
29013,141,0,57,180000.0,64750.0,0.0,2022
29015,210,2,63,160000.0,69500.0,0.0095238095238095,2022
29017,82,0,36,145000.0,62000.0,0.0,2022
29019,2189,174,758,237500.0,84750.0,0.0794883508451347,2022
29021,979,95,447,135000.0,56000.0,0.0970377936670071,2022
29023,468,16,164,125000.0,54250.0,0.0341880341880341,2022
29025,85,1,52,175000.0,70500.0,0.0117647058823529,2022
29027,485,17,193,195000.0,70000.0,0.0350515463917525,2022
29029,631,14,157,250000.0,104500.0,0.0221870047543581,2022
29031,908,51,304,175000.0,73000.0,0.0561674008810572,2022
29033,66,3,25,125000.0,69000.0,0.0454545454545454,2022
29035,50,1,15,175000.0,66250.0,0.02,2022
29037,1644,108,659,270000.0,87500.0,0.0656934306569343,2022
29039,137,4,49,175000.0,65500.0,0.0291970802919708,2022
29041,58,2,25,105000.0,53000.0,0.0344827586206896,2022
29043,1495,43,313,245000.0,86000.0,0.02876254180602,2022
29045,14,0,3,175000.0,70000.0,0.0,2022
29047,3844,412,1515,265000.0,85500.0,0.1071800208116545,2022
29049,271,5,139,230000.0,77500.0,0.018450184501845,2022
29051,921,56,391,182500.0,72000.0,0.0608034744842562,2022
29053,190,10,76,175000.0,66500.0,0.0526315789473684,2022
29055,197,3,62,165000.0,67000.0,0.015228426395939,2022
29057,77,1,33,145000.0,61250.0,0.0129870129870129,2022
29059,167,5,53,185000.0,65750.0,0.029940119760479,2022
29061,67,1,17,165000.0,87250.0,0.0149253731343283,2022
29063,82,3,29,155000.0,68000.0,0.0365853658536585,2022
29065,119,2,48,140000.0,53500.0,0.0168067226890756,2022
29067,113,2,46,185000.0,66000.0,0.0176991150442477,2022
29069,143,12,76,100000.0,44000.0,0.0839160839160839,2022
29071,1241,37,631,195000.0,72000.0,0.0298146655922643,2022
29073,134,0,61,155000.0,71000.0,0.0,2022
29075,56,2,21,120000.0,57000.0,0.0357142857142857,2022
29077,3717,194,1279,205000.0,68000.0,0.0521926284638149,2022
29079,66,3,34,122500.0,60500.0,0.0454545454545454,2022
29081,69,2,25,105000.0,60000.0,0.0289855072463768,2022
29083,295,3,121,155000.0,58000.0,0.0101694915254237,2022
29085,96,2,36,140000.0,61750.0,0.0208333333333333,2022
29087,40,1,13,155000.0,79000.0,0.025,2022
29089,78,1,29,155000.0,60000.0,0.0128205128205128,2022
29091,328,11,110,165000.0,62250.0,0.0335365853658536,2022
29093,106,2,29,140000.0,64250.0,0.0188679245283018,2022
29095,8981,1543,4275,215000.0,73000.0,0.1718071484244516,2022
29097,1665,120,586,175000.0,64000.0,0.072072072072072,2022
29099,3567,99,1662,225000.0,76000.0,0.0277544154751892,2022
29101,804,37,266,222500.0,75250.0,0.0460199004975124,2022
29103,10,0,2,107500.0,82750.0,0.0,2022
29105,434,7,165,165000.0,68000.0,0.0161290322580645,2022
29107,458,11,274,185000.0,62500.0,0.0240174672489082,2022
29109,466,28,176,160000.0,58750.0,0.0600858369098712,2022
29111,56,5,19,135000.0,69500.0,0.0892857142857142,2022
29113,1133,28,493,255000.0,82000.0,0.0247131509267431,2022
29115,119,4,46,110000.0,56000.0,0.0336134453781512,2022
29117,143,2,66,155000.0,60000.0,0.0139860139860139,2022
29119,157,6,49,160000.0,64000.0,0.0382165605095541,2022
29121,105,2,41,120000.0,55000.0,0.019047619047619,2022
29123,122,2,59,147500.0,57500.0,0.0163934426229508,2022
29125,72,1,31,145000.0,67500.0,0.0138888888888888,2022
29127,266,7,107,150000.0,62750.0,0.0263157894736842,2022
29129,26,1,9,105000.0,63500.0,0.0384615384615384,2022
29131,267,3,91,175000.0,68000.0,0.0112359550561797,2022
29133,78,11,34,112500.0,55250.0,0.141025641025641,2022
29135,117,5,50,180000.0,62500.0,0.0427350427350427,2022
29137,83,0,35,135000.0,65000.0,0.0,2022
29139,121,3,56,147500.0,56500.0,0.024793388429752,2022
29141,160,3,41,192500.0,71750.0,0.01875,2022
29143,115,12,43,115000.0,59750.0,0.1043478260869565,2022
29145,729,54,219,185000.0,67000.0,0.074074074074074,2022
29147,176,2,62,180000.0,70000.0,0.0113636363636363,2022
29149,111,2,54,125000.0,56000.0,0.018018018018018,2022
29151,109,0,50,180000.0,73000.0,0.0,2022
29153,59,0,18,170000.0,64000.0,0.0,2022
29155,69,9,24,115000.0,69750.0,0.1304347826086956,2022
29157,205,4,99,150000.0,65000.0,0.0195121951219512,2022
